#	type	key	freq
130	V[s]	aan: longitudinal spherical aberration	2
130	V[s]	aan: minimal spherical aberration	2
131	T	nn: emission line	61
131	V[s]	nnn: emission line spectra	4
131	V[s]	ann: spectral emission line	2
131	V[s]	ann: broad emission line	3
132	T	nn: sig leader	61
132	V[s]	ann: tbd sig leader	10
132	V[s]	nnn: pdx sig leader	9
132	V[s]	nnn: beaverton sig leader	12
132	V[s]	nnnn: swan island-portland sig leader	12
132	V[s]	nnn: portland sig leader	3
133	T	an: magellanic cloud	61
133	V[s]	aan: large magellanic cloud	27
133	V[s]	aan: small magellanic cloud	21
134	T	n: coordinate	665
135	T	n: dispersion	60
136	T	n: optics	59
137	T	n: fri-sat	59
138	T	nn: telescope -	58
138	V[s]	ann: optical telescope -	3
138	V[s]	ann: robotic telescope -	2
139	T	an: black body	57
140	T	an: celestial pole	171
140	V[s]	aan: south celestial pole	30
140	V[s]	aan: north celestial pole	57
140	V[s]	aan: southern celestial pole	7
140	V[s]	aan: northern celestial pole	3
141	T	n: counterweight	57
142	T	n: astronomy	785
143	T	npn: equation of time	56
144	T	an: light curve	112
144	V[s]	anpn: light curve of supernova	2
145	T	n: scintillation	56
146	T	an: big dipper	54
147	T	an: angular size	54
147	V[s]	aan: apparent angular size	10
147	V[s]	anpn: angular size of object	6
147	V[s]	aan: vertical angular size	2
147	V[s]	aan: finite angular size	2
148	T	npn: amount of energy	54
148	V[s]	anpn: prodigious amount of energy	4
148	V[s]	anpn: large amount of energy	4
149	T	a: mass	54
150	T	an: solar time	54
150	V[s]	aan: apparent solar time	7
151	T	an: full moon	107
152	T	an: astronomical object	53
153	T	n: chromosphere	53
154	T	n: betelgeuse	53
155	T	an: solar day	53
155	V[s]	aan: apparent solar day	4
156	T	n: telescope	3893
157	T	n: gemini	52
158	T	nn: time interval	52
158	V[s]	npan: interval of sidereal time	6
158	V[s]	ann: sidereal time interval	2
159	T	an: apparent magnitude	52
159	V[s]	acan: apparent and absolute magnitude	3
159	V[s]	aan: apparent bolometric magnitude	3
159	V[s]	aan: apparent visual magnitude	2
159	V[s]	anpn: apparent magnitude of star	2
160	T	nn: spiral galaxy	102
160	V[s]	nnn: spiral galaxy m81	3
160	V[s]	nnn: edge-on spiral galaxy	3
160	V[s]	nnn: spiral galaxy magnitude	3
160	V[s]	nnn: spiral galaxy m101	2
161	T	a: elliptical	152
162	T	n: lyrae	50
163	T	n: equinox	200
164	T	nnn: view description -	50
165	T	npn: position of star	50
165	V[s]+	nn: star position	3
165	V[s]	npan: position of nearby star	2
165	V[s]	anpn: apparent position of star	3
166	T	n: almanac	50
167	T	n: aurora	50
168	T	n: dslr	49
169	T	an: bright object	49
169	V[s]	aan: bright celestial object	5
169	V[s]	aan: bright messy object	2
170	T	n: solver	49
171	T	nn: magnitude scale	49
171	V[s]	ann: bolometric magnitude scale	2
171	V[s]	ann: astronomical magnitude scale	2
171	V[s]	ann: apparent magnitude scale	2
171	V[s]	ann: modern magnitude scale	2
172	T	an: primary mirror	97
172	V[s]	acan: primary and secondary mirror	2
172	V[s]	nan: telescopeeyepiece primary mirror	2
172	V[s]	aan: parabolic primary mirror	7
172	V[s]	aan: main primary mirror	3
173	T	an: celestial body	96
173	V[s]	aan: distant celestial body	2
174	T	n: spectrometer	48
175	T	nn: night vision	48
175	V[s]	nnn: night vision -	4
175	V[s]	nnn: night vision theme	4
175	V[s]	nnn: night vision mode	3
176	T	nn: exit pupil	48
176	V[s]	ann: optimum exit pupil	3
177	T	an: globular cluster	95
178	T	an: optical tube	47
178	V[s]	nan: telescope optical tube	2
179	T	n: radian	47
180	T	n: titan	47
181	T	n: planetarium	141
182	T	an: massive star	47
182	V[p]	an: supermassive star	4
183	T	an: white light	47
184	T	nn: radius vector	47
184	V[s]	ann: geocentric radius vector	5
184	V[s]	ann: heliocentric radius vector	5
184	V[s]	nnpn: radius vector of planet	2
184	V[s]	ann: initial radius vector	2
185	T	an: sidereal day	47
186	T	n: plugins	47
187	T	an: popup menu	47
187	V[s]	nan: click popup menu	2
188	T	n: calibration	92
189	T	n: albedo	46
190	T	nn: telescope workshop	46
190	V[s]	nnn: saturday telescope workshop	22
191	T	an: proper motion	46
191	V[s]	nan: bit proper motion	2
191	V[s]	aan: stellar proper motion	4
191	V[s]	anpn: proper motion of star	9
192	T	n: toolbar	90
192	V[m]+	nn: tool bar	11
193	T	n: fainter	45
194	T	a: gaseous	45
195	T	n: perihelion	45
196	T	an: solar wind	44
197	T	an: minor planet	44
198	T	n: doublet	44
199	T	n: sundial	44
200	T	an: solar filter	44
200	V[s]	aan: certified solar filter	5
200	V[s]	aan: proper solar filter	4
200	V[s]	aan: cheap solar filter	2
201	T	nn: kuiper belt	44
201	V[s]	nnn: kuiper belt object	13
202	T	n: supernova	306
203	T	nn: telesco pe	43
204	T	a: approximate	43
205	T	nn: quarter moon	43
205	V[s]	nnn: quarter moon aug	3
205	V[s]	nnn: quarter moon feb	2
206	T	an: elliptical galaxy	43
206	V[s]	aan: giant elliptical galaxy	3
206	V[s]	aan: massive elliptical galaxy	3
206	V[s]	aan: normal elliptical galaxy	2
207	T	an: binary star	86
207	V[s]	aan: visual binary star	2
208	T	n: pluto	128
209	T	an: angular distance	85
209	V[s]	anpn: angular distance of object	6
210	T	nn: alignment star	42
210	V[s]	npnn: point of star alignment	2
210	V[s]	nnn: alignment star finder	2
210	V[s]	ann: pervious alignment star	2
211	T	n: perigee	42
212	T	an: spectral type	84
212	V[s]	nan: g-k spectral type	2
212	V[s]	aan: late spectral type	5
213	T	n: galileo	42
214	T	an: red giant	42
215	T	n: adapter	42
216	T	an: large telescope	84
216	V[s]	aan: large optical telescope	14
216	V[s]	aan: large binocular telescope	3
216	V[s]	aan: large ground-based telescope	2
217	T	n: exoplanets	84
218	T	n: ephemeris	166
219	T	nn: user interface	41
219	V[s]	nnn: text user interface	10
219	V[s]	ann: graphical user interface	4
220	T	an: visible light	41
221	T	n: andromeda	123
222	T	ann: star book ten	82
223	T	nn: figure figure	41
224	T	n: aries	41
225	T	an: human eye	41
226	T	an: unaided eye	41
227	T	n: nebulosity	81
228	T	a: gibbous	40
229	T	an: outer layer	40
229	V[s]	anpn: outer layer of sun	2
229	V[s]	anpn: outer layer of star	5
230	T	an: nuclear fusion	40
231	T	a: periodic	80
232	T	an: top photo	40
232	V[s]	acan: top and middle photo	2
233	T	an: orbital element	80
233	V[s]	anpn: orbital element of comet	12
233	V[s]	nan: satellite orbital element	4
233	V[s]	anpn: orbital element of satellite	4
234	T	an: lunar surface	40
235	T	a: tidal	40
236	T	nn: dwarf planet	39
236	V[s]	nnn: dwarf planet pluto	3
237	T	n: plasma	39
238	T	n: hipparcos	39
239	T	a: annular	39
240	T	n: abbreviation	39
241	T	nn: go-to slewing	77
241	V[s]	nnn: go-to slewing finish	2
242	T	nn: reflection nebula	38
242	V[s]	ann: rn reflection nebula	2
242	V[s]	nnn: reflection nebula rofl	2
243	T	n: herschel	38
244	T	n: slider	38
245	T	nn: guide star	38
245	V[s]	nnn: guide star -	2
245	V[s]	nnn: guide star catalog	4
245	V[s]	ann: suitable guide star	2
246	T	a: decimal	76
247	T	n: meteorite	38
248	T	nn: star chart	75
249	T	n: kilometer	37
250	T	nnnn: view description - figure	37
251	T	npn: period of revolution	37
251	V[s]	anpn: sidereal period of revolution	8
252	T	nn: radio wave	37
253	T	n: cygni	37
254	T	nn: guide arrow	37
255	T	npn: phase of moon	37
255	V[s]	nn: moon phase	6
256	T	an: inferior planet	37
257	T	n: photomultiplier	37
258	T	nn: radio astronomy	37
258	V[s]+	nnn: radio astronomy observatory	10
258	V[s]	ann: observational radio astronomy	4
258	V[s]	nnn: radio astronomy measurement	2
259	T	an: visual magnitude	37
259	V[s]	aan: maximal visual magnitude	4
259	V[s]	aan: apparent visual magnitude	2
260	T	npn: type of telescope	37
260	V[s]+	nn: telescope type	14
261	T	n: hydrogen-alpha	74
262	T	an: spectral line	73
262	V[s]	aan: stellar spectral line	2
262	V[s]	aan: bright spectral line	2
263	T	an: polar alignment	73
263	V[s]	aan: accurate polar alignment	4
263	V[s]	aan: precise polar alignment	3
264	T	an: small circle	36
265	T	an: nearby star	36
265	V[s]	aan: nearby bright star	3
266	T	n: astrometry	36
267	T	a: infrared	108
268	T	nn: youth program	36
268	V[s]	nnn: rca youth program	12
269	T	nn: diffraction pattern	36
269	V[s]	ann: resultant diffraction pattern	2
270	T	n: integer	36
271	T	nn: point source	36
272	T	n: alt-azimuth	36
273	T	aan: local sidereal time	36
274	T	an: red planet	36
275	T	nn: scope mode	36
276	T	nn: maupin sp	36
276	V[s]	nnn: maupin sp oct	10
276	V[s]	nnn: maupin sp feb	6
276	V[s]	nnn: maupin sp mar	6
276	V[s]	nnn: maupin sp aug	2
277	T	n: magnification	318
278	T	an: dark frame	35
279	T	n: sextant	35
280	T	nn: space telescope	105
280	V[s]	nnn: hubble space telescope	69
280	V[s]	nnn: spitzer space telescope	7
280	V[s]	nnnn: fermi gamma-ray space telescope	2
281	T	nann: medium content video content	35
282	T	nn: activity activity	35
283	T	ann: milky way galaxy	35
284	T	n: grating	69
285	T	nnn: hubble space telescope	69
286	T	nn: neutron star	68
287	T	n: quark	34
288	T	n: lobe	34
289	T	an: astronomical observation	34
289	V[s]	aan: pre-telescopic astronomical observation	3
289	V[s]	aan: accurate astronomical observation	2
290	T	nn: sky survey	34
290	V[s]	ann: digital sky survey	6
290	V[s]	nnnn: palomar observatory sky survey	3
290	V[s]	ann: deep sky survey	4
290	V[s]	aann: sloan digital sky survey	3
290	V[s]	nnn: sky survey image	2
291	T	aan: technical marine service	34
292	T	n: filament	34
293	T	n: micrometer	34
294	T	nn: magnitude star	34
294	V[s]	npan: star of 1st magnitude	3
294	V[s]	npan: star of 5th magnitude	3
294	V[s]	npan: star of 4th magnitude	3
294	V[s]	npan: star of 6th magnitude	2
294	V[s]	npan: star of 2nd magnitude	2
294	V[s]	npan: star of 3rd magnitude	2
294	V[s]	ann: sixth magnitude star	7
295	T	n: theta	34
296	T	nnn: oak hill church	34
297	T	npnn: start of activity activity	34
298	T	n: hipparchus	34
299	T	nan: nw 153rd ave	34
300	T	nn: location guide	34
300	V[s]	nnn: asterism location guide	2
301	T	nn: member orientation	34
302	T	nn: spiral arm	67
303	T	npnn: end of figure end	33
304	T	an: synodic period	33
304	V[s]	anpn: synodic period of mar	3
304	V[s]	anpn: synodic period of venus	3
305	T	n: dipole	33
306	T	nnpn: figure end of medium	33
307	T	an: long exposure	33
308	T	n: dobsonian	66
309	T	an: orbital period	33
309	V[s]	aan: sidereal orbital period	2
309	V[s]	anpn: orbital period of jupiter	3
309	V[s]	anpn: orbital period of earth	2
310	T	n: cassini	33
311	T	n: increment	33
312	T	n: collimation	33
313	T	n: sodium	33
314	T	npn: line of sight	33
315	T	n: bpaa	33
316	T	a: retrograde	65
317	T	nn: exposure time	65
317	V[s]	ann: optimum exposure time	3
317	V[s]	ann: long exposure time	6
317	V[s]	ann: recommended exposure time	2
317	V[s]	ann: maximum exposure time	2
318	T	n: aphelion	32
319	T	nn: indi server	32
319	V[s]	ann: remote indi server	3
320	T	n: tycho	32
321	T	nn: cosmology sig	32
321	V[s]	nnn: wednesday cosmology sig	20
322	T	an: sidereal period	32
322	V[s]	aan: sidereal orbital period	2
322	V[s]	anpn: sidereal period of revolution	8
323	T	nn: ip address	32
324	T	n: variability	32
325	T	an: orbital motion	32
325	V[s]	anpn: orbital motion of earth	3
326	T	n: computation	32
327	T	an: circular orbit	32
327	V[s]	aan: circular equatorial orbit	5
327	V[s]	aan: outer circular orbit	2
327	V[s]	anpn: circular orbit of radius	2
328	T	an: cardinal point	32
329	T	n: reticle	32
330	T	npn: speed of light	32
331	T	n: isotope	32
332	T	n: gravitation	32
333	T	an: solar mass	32
334	T	n: constellation	764
335	T	an: julian date	63
335	V[s]	aan: heliocentric julian date	8
335	V[s]	aan: partial julian date	3
336	T	an: equatorial mount	94
336	V[s]	acan: equatorial and azimuthal mount	3
336	V[s]	aan: sxd2 equatorial mount	8
336	V[s]	aan: german equatorial mount	17
337	T	an: distant object	31
338	T	npn: amount of light	31
338	V[s]	npan: amount of visible light	3
339	T	an: optical telescope	62
339	V[s]	annn: optical aperture synthesis telescope	2
339	V[s]	aan: large optical telescope	14
339	V[s]	nan: telescope optical telescope	2
340	T	an: wide field	31
340	V[s]	anpn: wide field of view	17
341	T	n: triton	31
342	T	aan: effective focal length	31
343	T	nn: hydrogen atom	31
343	V[s]	nnn: hydrogen atom transition	3
344	T	a: reddish	31
345	T	n: afov	31
346	T	an: absolute magnitude	61
346	V[s]	aan: absolute bolometric magnitude	2
346	V[s]	acan: apparent and absolute magnitude	3
346	V[s]	anpn: absolute magnitude of object	2
347	T	n: ocular	61
348	T	n: orionis	30
349	T	an: gravitational wave	30
349	V[s]	aan: gw170817 gravitational wave	2
350	T	an: practical project	30
351	T	n: perseus	30
352	T	a: optimal	30
353	T	nn: transfer orbit	30
354	T	npn: mass of star	30
355	T	npn: start of medium	30
356	T	nn: reference star	30
357	T	n: virgo	60
358	T	n: sept	30
359	T	nn: doppler shift	30
360	T	n: epsilon	30
361	T	nn: astronomy club	30
361	V[s]	nnpn: astronomy club of akron	9
361	V[s]	nnnn: night sky astronomy club	8
362	T	an: solid angle	30
363	T	n: cygnus	59
364	T	n: nutation	29
365	T	an: solar telescope	29
365	V[s]	aan: dedicated solar telescope	5
365	V[s]	aan: personal solar telescope	5
365	V[s]	nan: hydrogen-alpha solar telescope	2
366	T	an: horizontal coordinate	29
367	T	n: naked-eye	58
367	V[mg]	an: naked eye	157
368	T	an: angular resolution	29
368	V[s]	anpn: angular resolution of telescope	2
369	T	n: sirius	58
